PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,Ms(BB),Ms(BB)_Uncertainty,Ms(BB)_StationCount,mb,mb_Uncertainty,mb_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2016p895704,2016-11-27T09:51:29Z,-42.33,3.0,173.8,3.8,7.0,3.0,M,,,,,,,3.5,0.2,15,3.1,nan,23,,,,,,,,,,3.1,0.3,23
2016p895754,2016-11-27T10:18:11Z,-42.36,4.1,173.89,5.5,12.0,0.0,M,,,,,,,2.5,0.3,7,2.3,nan,7,,,,,,,,,,2.3,0.4,7
2016p895816,2016-11-27T10:50:53Z,-42.07,2.2,173.74,2.5,12.0,0.0,M,,,,,,,3.5,0.2,21,3.4,nan,35,,,,,,,,,,3.4,0.3,35
2016p895912,2016-11-27T11:42:08Z,-41.62,3.3,174.39,2.2,5.0,0.0,M,,,,,,,3.0,0.1,18,2.8,nan,22,,,,,,,,,,2.8,0.2,22
2016p895913,2016-11-27T11:42:16Z,-42.31,2.2,173.44,2.5,5.0,0.0,M,,,,,,,3.0,0.2,7,2.9,nan,11,,,,,,,,,,2.9,0.3,11
2016p895932,2016-11-27T11:52:34Z,-41.73,2.6,174.27,2.4,8.0,3.0,M,,,,,,,3.7,0.2,19,3.5,nan,36,,,,,,,,,,3.5,0.2,36
2016p895941,2016-11-27T11:57:42Z,-37.13,4.3,178.77,10.3,12.0,0.0,M,,,,,,,3.3,0.2,12,2.9,nan,12,,,,,,,,,,2.9,0.2,12
2016p895953,2016-11-27T12:03:52Z,-41.8,2.7,174.23,3.1,7.0,4.0,M,,,,,,,3.3,0.1,19,3.0,nan,23,,,,,,,,,,3.0,0.2,23
2016p895977,2016-11-27T12:16:58Z,-42.61,2.2,173.13,2.5,8.0,3.0,M,,,,,,,3.2,0.1,21,3.0,nan,27,,,,,,,,,,3.0,0.2,27
2016p896039,2016-11-27T12:49:53Z,-41.74,2.4,174.25,2.3,8.0,2.0,M,,,,,,,3.9,0.2,23,3.7,nan,37,,,,,,,,,,3.7,0.3,37
2016p896100,2016-11-27T13:22:16Z,-42.5,2.2,173.32,2.3,5.0,0.0,M,,,,,,,3.8,0.2,16,3.5,nan,29,,,,,,,,,,3.5,0.3,29
2016p896133,2016-11-27T13:39:50Z,-42.31,3.6,173.91,4.6,12.0,0.0,M,,,,,,,3.3,0.2,14,3.1,nan,25,,,,,,,,,,3.1,0.2,25
2016p896152,2016-11-27T13:49:54Z,-40.34,2.5,176.43,2.5,13.0,4.0,M,,,,,,,3.3,0.1,19,3.0,nan,36,,,,,,,,,,3.0,0.3,36
2016p896168,2016-11-27T13:58:50Z,-42.15,2.5,173.65,3.4,5.0,0.0,M,,,,,,,2.2,0.3,7,2.0,nan,6,,,,,,,,,,2.0,0.3,6
2016p896264,2016-11-27T14:50:04Z,-41.71,2.3,174.19,2.5,10.0,3.0,M,,,,,,,3.2,0.2,19,2.9,nan,21,,,,,,,,,,2.9,0.2,21
2016p896299,2016-11-27T15:08:37Z,-37.53,23.3,177.68,17.3,61.0,41.0,M,,,,,,,2.4,0.2,7,2.0,nan,5,,,,,,,,,,2.0,0.3,5
2016p896368,2016-11-27T15:45:18Z,-42.48,3.2,173.47,3.6,5.0,0.0,M,,,,,,,2.6,0.3,7,2.4,nan,7,,,,,,,,,,2.4,0.3,7
2016p896725,2016-11-27T18:55:10Z,-42.25,3.1,173.86,4.4,5.0,0.0,M,,,,,,,3.4,0.1,12,3.1,nan,21,,,,,,,,,,3.1,0.3,21
2016p896844,2016-11-27T19:58:38Z,-42.21,2.0,173.55,2.7,5.0,0.0,M,,,,,,,3.2,0.1,12,3.0,nan,24,,,,,,,,,,3.0,0.2,24
2016p896895,2016-11-27T20:25:45Z,-40.42,2.6,176.74,4.5,13.0,5.0,M,,,,,,,2.7,0.1,11,2.5,nan,10,,,,,,,,,,2.5,0.1,10
2016p896917,2016-11-27T20:37:33Z,-37.75,6.9,176.48,6.2,154.0,8.0,M,,,,,,,,,,2.7,nan,20,,,,,,,,,,2.7,0.3,20
2016p896921,2016-11-27T20:39:49Z,-42.38,2.8,173.68,3.5,8.0,3.0,M,,,,,,,3.2,0.1,13,3.0,nan,21,,,,,,,,,,3.0,0.3,21
2016p896933,2016-11-27T20:46:06Z,-42.0,4.2,173.64,2.7,12.0,0.0,M,,,,,,,2.7,0.3,10,2.2,nan,5,,,,,,,,,,2.2,0.1,5
2016p897001,2016-11-27T21:22:10Z,-42.04,2.4,173.77,2.7,5.0,0.0,M,,,,,,,3.3,0.2,17,3.1,nan,30,,,,,,,,,,3.1,0.2,30
2016p897033,2016-11-27T21:39:29Z,-41.61,2.5,174.2,2.5,20.0,3.0,M,,,,,,,3.8,0.2,24,3.5,nan,37,,,,,,,,,,3.5,0.3,37
2016p897139,2016-11-27T22:35:45Z,-42.93,3.0,172.95,2.8,5.0,0.0,M,,,,,,,2.7,0.4,11,2.4,nan,8,,,,,,,,,,2.4,0.3,8
2016p897141,2016-11-27T22:36:10Z,-41.56,3.4,174.4,2.4,12.0,0.0,M,,,,,,,2.2,0.3,10,2.0,nan,10,,,,,,,,,,2.0,0.3,10
2016p897140,2016-11-27T22:36:18Z,-42.95,2.4,172.94,2.4,7.0,3.0,M,,,,,,,3.9,0.2,18,3.7,nan,26,,,,,,,,,,3.7,0.2,26
2016p897181,2016-11-27T22:58:21Z,-42.38,2.5,173.46,2.5,6.0,4.0,M,,,,,,,4.2,0.2,12,3.8,nan,31,,,,,,,,,,3.8,0.3,31
2016p897204,2016-11-27T23:10:25Z,-45.14,4.8,167.35,6.7,38.0,8.0,M,,,,,,,3.3,0.2,8,3.1,nan,10,,,,,,,,,,3.1,0.3,10
2016p897205,2016-11-27T23:11:46Z,-41.9,3.0,174.1,3.4,8.0,4.0,M,,,,,,,2.7,0.2,12,2.4,nan,12,,,,,,,,,,2.4,0.4,12
2016p897234,2016-11-27T23:26:18Z,-37.29,6.2,178.91,7.2,12.0,0.0,M,,,,,,,4.4,0.2,22,4.0,nan,30,,,,,,,,,,4.0,0.3,30
2016p897263,2016-11-27T23:41:54Z,-42.34,2.2,173.46,2.4,7.0,3.0,M,,,,,,,4.7,0.1,15,4.4,nan,35,,,,,,,,,,4.4,0.3,35
2016p897296,2016-11-27T23:59:33Z,-37.2,6.7,178.83,8.5,12.0,0.0,M,,,,,,,3.1,0.2,12,2.8,nan,11,,,,,,,,,,2.8,0.2,11
2016p897323,2016-11-28T00:13:40Z,-40.45,3.3,176.76,4.9,13.0,4.0,M,,,,,,,3.9,0.2,19,3.5,nan,38,,,,,,,,,,3.5,0.3,38
2016p897332,2016-11-28T00:18:46Z,-42.46,3.2,173.4,2.8,5.0,0.0,M,,,,,,,2.7,0.3,7,2.7,nan,11,,,,,,,,,,2.7,0.3,11
2016p897352,2016-11-28T00:29:26Z,-42.13,2.5,173.52,3.0,5.0,0.0,M,,,,,,,2.9,0.4,7,2.5,nan,8,,,,,,,,,,2.5,0.3,8
2016p897353,2016-11-28T00:30:04Z,-42.92,3.7,172.92,3.1,5.0,3.0,M,,,,,,,2.7,0.2,7,2.6,nan,7,,,,,,,,,,2.6,0.3,7
2016p897354,2016-11-28T00:30:30Z,-42.13,2.1,173.53,2.3,5.0,0.0,M,,,,,,,3.3,0.1,13,3.0,nan,22,,,,,,,,,,3.0,0.2,22
2016p897376,2016-11-28T00:42:11Z,-42.26,2.2,173.61,3.6,5.0,0.0,M,,,,,,,2.3,0.4,5,2.2,nan,5,,,,,,,,,,2.2,0.4,5
2016p897377,2016-11-28T00:42:35Z,-41.82,2.4,174.13,2.6,10.0,3.0,M,,,,,,,3.0,0.1,16,2.7,nan,22,,,,,,,,,,2.7,0.3,22
2016p897546,2016-11-28T02:12:58Z,-42.52,2.1,173.16,2.6,5.0,0.0,M,,,,,,,3.1,0.2,13,2.9,nan,19,,,,,,,,,,2.9,0.3,19
2016p897554,2016-11-28T02:17:14Z,-42.54,3.0,173.34,3.1,5.0,0.0,M,,,,,,,3.2,0.2,13,2.8,nan,17,,,,,,,,,,2.8,0.3,17
2016p897558,2016-11-28T02:19:16Z,-41.74,2.7,174.28,2.6,7.0,3.0,M,,,,,,,3.5,0.2,18,3.3,nan,30,,,,,,,,,,3.3,0.2,30
2016p897612,2016-11-28T02:48:08Z,-41.74,2.6,174.26,2.3,8.0,3.0,M,,,,,,,4.2,0.1,25,3.9,nan,42,,,,,,,,,,3.9,0.2,42
2016p897618,2016-11-28T02:51:22Z,-41.73,2.9,174.26,3.0,7.0,4.0,M,,,,,,,3.6,0.1,18,3.3,nan,31,,,,,,,,,,3.3,0.2,31
2016p897762,2016-11-28T04:07:47Z,-42.9,2.9,172.93,3.2,5.0,0.0,M,,,,,,,2.6,0.1,7,2.4,nan,5,,,,,,,,,,2.4,0.1,5
2016p897763,2016-11-28T04:08:02Z,-41.7,3.8,174.34,3.4,11.0,5.0,M,,,,,,,2.7,0.2,14,2.2,nan,13,,,,,,,,,,2.2,0.3,13
2016p897765,2016-11-28T04:09:28Z,-41.75,2.9,174.26,2.6,6.0,3.0,M,,,,,,,3.2,0.1,21,2.9,nan,25,,,,,,,,,,2.9,0.2,25
2016p897823,2016-11-28T04:40:37Z,-42.49,2.3,173.2,2.3,5.0,0.0,M,,,,,,,3.9,0.2,15,3.6,nan,33,,,,,,,,,,3.6,0.3,33
2016p897830,2016-11-28T04:44:14Z,-42.08,2.4,173.73,3.1,5.0,0.0,M,,,,,,,2.8,0.3,12,2.6,nan,19,,,,,,,,,,2.6,0.3,19
2016p897831,2016-11-28T04:44:49Z,-36.98,7.0,179.03,11.1,12.0,0.0,M,,,,,,,3.3,0.2,10,2.9,nan,10,,,,,,,,,,2.9,0.2,10
2016p897844,2016-11-28T04:51:18Z,-36.98,6.4,178.75,9.9,12.0,0.0,M,,,,,,,2.9,0.2,8,2.7,nan,9,,,,,,,,,,2.7,0.3,9
2016p897860,2016-11-28T05:00:26Z,-40.39,2.6,174.94,4.3,26.0,5.0,M,,,,,,,3.2,0.2,29,2.9,nan,46,,,,,,,,,,2.9,0.3,46
2016p897883,2016-11-28T05:12:33Z,-42.52,3.1,173.16,3.3,5.0,0.0,M,,,,,,,2.7,0.3,8,2.5,nan,8,,,,,,,,,,2.5,0.3,8
2016p897897,2016-11-28T05:19:42Z,-42.3,2.9,173.75,4.1,9.0,3.0,M,,,,,,,3.6,0.2,13,3.3,nan,31,,,,,,,,,,3.3,0.3,31
2016p897903,2016-11-28T05:23:02Z,-42.18,2.1,173.52,2.5,5.0,0.0,M,,,,,,,3.8,0.5,14,3.0,nan,16,,,,,,,,,,3.0,0.3,16
2016p897904,2016-11-28T05:23:41Z,-41.75,2.8,174.26,2.6,8.0,3.0,M,,,,,,,3.7,0.2,22,3.5,nan,33,,,,,,,,,,3.5,0.3,33
2016p898026,2016-11-28T06:29:00Z,-38.99,3.3,175.64,5.3,5.0,5.0,M,,,,,,,1.5,0.1,7,1.2,nan,5,,,,,,,,,,1.2,0.3,5
2016p898137,2016-11-28T07:27:54Z,-41.74,2.8,174.25,2.8,7.0,3.0,M,,,,,,,3.7,0.2,18,3.4,nan,32,,,,,,,,,,3.4,0.2,32
2016p898247,2016-11-28T08:26:27Z,-41.67,3.6,174.36,2.5,7.0,3.0,M,,,,,,,3.2,0.1,20,3.0,nan,26,,,,,,,,,,3.0,0.2,26
2016p898253,2016-11-28T08:29:19Z,-41.46,3.0,174.45,1.9,5.0,0.0,M,,,,,,,3.5,0.2,25,3.2,nan,31,,,,,,,,,,3.2,0.3,31
2016p898284,2016-11-28T08:45:57Z,-37.63,15.3,179.67,9.4,12.0,0.0,M,,,,,,,3.0,0.1,8,2.8,nan,7,,,,,,,,,,2.8,0.2,7
2016p898293,2016-11-28T08:50:56Z,-42.25,2.9,173.75,4.0,5.0,0.0,M,,,,,,,2.9,0.1,9,2.6,nan,14,,,,,,,,,,2.6,0.2,14
2016p898294,2016-11-28T08:51:02Z,-43.0,3.0,173.27,3.9,12.0,0.0,M,,,,,,,3.0,0.2,12,2.9,nan,13,,,,,,,,,,2.9,0.2,13
2016p898299,2016-11-28T08:54:05Z,-42.26,2.7,173.76,3.6,5.0,0.0,M,,,,,,,3.2,0.2,13,3.0,nan,19,,,,,,,,,,3.0,0.2,19
2016p898318,2016-11-28T09:03:57Z,-39.23,3.7,175.21,9.2,11.0,8.0,M,,,,,,,2.2,0.3,21,1.8,nan,12,,,,,,,,,,1.8,0.2,12
2016p898337,2016-11-28T09:13:37Z,-42.35,2.9,173.69,3.9,13.0,3.0,M,,,,,,,3.4,0.3,12,3.1,nan,22,,,,,,,,,,3.1,0.2,22
2016p898459,2016-11-28T10:19:12Z,-38.39,1.2,176.22,1.1,7.0,2.0,M,,,,,,,1.5,0.3,7,1.1,nan,7,,,,,,,,,,1.1,0.2,7
2016p898467,2016-11-28T10:23:33Z,-42.33,2.2,173.49,2.5,5.0,2.0,M,,,,,,,3.8,0.1,13,3.5,nan,32,,,,,,,,,,3.5,0.3,32
2016p898488,2016-11-28T10:34:51Z,-40.22,4.4,173.58,7.0,192.0,7.0,M,,,,,,,,,,3.1,nan,42,,,,,,,,,,3.1,0.2,42
2016p898627,2016-11-28T11:48:32Z,-42.22,2.1,173.56,2.6,5.0,0.0,M,,,,,,,3.7,0.1,14,3.3,nan,34,,,,,,,,,,3.3,0.3,34
2016p898651,2016-11-28T12:01:17Z,-42.66,2.6,172.74,3.1,10.0,5.0,M,,,,,,,2.6,0.1,7,2.4,nan,7,,,,,,,,,,2.4,0.3,7
2016p898700,2016-11-28T12:27:47Z,-37.09,7.7,179.05,10.4,12.0,0.0,M,,,,,,,3.0,0.2,13,2.7,nan,16,,,,,,,,,,2.7,0.2,16
2016p898701,2016-11-28T12:28:06Z,-42.07,2.1,173.76,2.3,5.0,0.0,M,,,,,,,4.3,0.2,19,4.1,nan,37,,,,,,,,,,4.1,0.2,37
2016p898702,2016-11-28T12:29:07Z,-38.02,4.0,177.66,4.5,39.0,7.0,M,,,,,,,2.9,0.3,13,2.6,nan,15,,,,,,,,,,2.6,0.3,15
2016p898712,2016-11-28T12:34:05Z,-39.15,3.6,175.33,6.4,8.0,9.0,M,,,,,,,1.7,0.3,14,1.4,nan,11,,,,,,,,,,1.4,0.2,11
2016p898716,2016-11-28T12:36:11Z,-42.15,2.6,173.86,3.4,5.0,0.0,M,,,,,,,3.5,0.2,15,3.3,nan,36,,,,,,,,,,3.3,0.3,36
2016p898758,2016-11-28T12:58:29Z,-42.52,2.4,173.11,3.6,5.0,0.0,M,,,,,,,2.6,0.2,7,2.4,nan,9,,,,,,,,,,2.4,0.4,9
2016p898757,2016-11-28T12:58:32Z,-41.52,5.5,174.52,2.9,5.0,0.0,M,,,,,,,2.0,0.4,6,1.8,nan,8,,,,,,,,,,1.8,0.5,8
2016p898762,2016-11-28T13:00:49Z,-42.07,2.1,173.76,2.3,5.0,0.0,M,,,,,,,4.7,0.2,19,4.4,nan,40,,,,,,,,,,4.4,0.2,40
2016p898771,2016-11-28T13:05:28Z,-42.08,2.6,173.75,3.4,5.0,0.0,M,,,,,,,2.3,0.2,7,2.2,nan,8,,,,,,,,,,2.2,0.3,8
2016p898773,2016-11-28T13:06:18Z,-42.1,4.1,174.32,3.8,19.0,6.0,M,,,,,,,3.3,0.2,18,3.1,nan,27,,,,,,,,,,3.1,0.3,27
2016p898813,2016-11-28T13:27:52Z,-41.38,3.4,174.38,2.3,21.0,3.0,M,,,,,,,3.6,0.2,18,3.3,nan,33,,,,,,,,,,3.3,0.3,33
2016p898854,2016-11-28T13:49:34Z,-37.78,13.9,179.66,8.9,12.0,0.0,M,,,,,,,2.8,0.1,8,2.6,nan,8,,,,,,,,,,2.6,0.2,8
2016p898869,2016-11-28T13:57:38Z,-42.62,2.5,173.03,3.0,5.0,0.0,M,,,,,,,3.0,0.5,8,2.5,nan,7,,,,,,,,,,2.5,0.3,7
2016p898871,2016-11-28T13:58:38Z,-42.67,2.8,171.71,2.2,5.0,0.0,M,,,,,,,3.4,0.1,16,3.3,nan,25,,,,,,,,,,3.3,0.2,25
2016p898909,2016-11-28T14:18:43Z,-36.99,8.2,179.12,12.4,12.0,0.0,M,,,,,,,2.9,0.2,12,2.6,nan,13,,,,,,,,,,2.6,0.2,13
2016p898910,2016-11-28T14:19:22Z,-42.34,2.0,173.43,2.4,5.0,0.0,M,,,,,,,3.3,0.1,13,3.0,nan,29,,,,,,,,,,3.0,0.2,29
2016p898963,2016-11-28T14:47:30Z,-42.67,2.6,171.7,2.2,5.0,0.0,M,,,,,,,3.4,0.1,15,3.3,nan,29,,,,,,,,,,3.3,0.2,29
2016p899076,2016-11-28T15:47:51Z,-42.6,2.2,173.04,2.4,5.0,0.0,M,,,,,,,4.2,0.2,14,3.9,nan,35,,,,,,,,,,3.9,0.3,35
2016p899135,2016-11-28T16:19:26Z,-36.15,15.8,178.38,15.4,133.0,27.0,M,,,,,,,,,,2.9,nan,13,,,,,,,,,,2.9,0.1,13
2016p899148,2016-11-28T16:26:08Z,-37.74,9.9,179.61,6.7,12.0,0.0,M,,,,,,,3.6,0.2,19,3.3,nan,22,,,,,,,,,,3.3,0.2,22
2016p899167,2016-11-28T16:36:15Z,-42.17,2.2,173.54,2.7,5.0,0.0,M,,,,,,,3.1,0.1,15,2.9,nan,23,,,,,,,,,,2.9,0.2,23
2016p899174,2016-11-28T16:40:19Z,-42.67,2.8,171.7,2.3,5.0,0.0,M,,,,,,,3.0,0.1,17,2.8,nan,19,,,,,,,,,,2.8,0.2,19
2016p899185,2016-11-28T16:46:02Z,-42.45,2.9,173.64,2.9,4.0,2.0,M,,,,,,,4.0,0.2,15,3.6,nan,28,,,,,,,,,,3.6,0.3,28
2016p899297,2016-11-28T17:45:39Z,-42.54,2.6,173.15,2.5,5.0,0.0,M,,,,,,,3.5,0.2,13,3.3,nan,29,,,,,,,,,,3.3,0.2,29
2016p899298,2016-11-28T17:46:14Z,-38.82,1.3,176.05,1.5,9.0,3.0,M,,,,,,,2.4,0.3,18,2.2,nan,15,,,,,,,,,,2.2,0.2,15
2016p899319,2016-11-28T17:57:37Z,-42.53,2.5,173.16,2.5,5.0,0.0,M,,,,,,,3.7,0.2,14,3.4,nan,34,,,,,,,,,,3.4,0.2,34
2016p899336,2016-11-28T18:06:33Z,-42.43,2.9,173.48,2.7,5.0,2.0,M,,,,,,,2.7,0.3,9,2.7,nan,8,,,,,,,,,,2.7,0.3,8
2016p899337,2016-11-28T18:07:00Z,-42.73,2.2,172.49,2.2,5.0,0.0,M,,,,,,,3.5,0.2,17,3.3,nan,26,,,,,,,,,,3.3,0.3,26
2016p899362,2016-11-28T18:20:23Z,-42.36,2.5,173.45,2.4,5.0,0.0,M,,,,,,,3.1,0.2,13,3.0,nan,23,,,,,,,,,,3.0,0.2,23
2016p899401,2016-11-28T18:41:11Z,-39.16,1.7,175.38,2.2,6.0,3.0,M,,,,,,,1.5,0.1,9,1.1,nan,6,,,,,,,,,,1.1,0.1,6
2016p899430,2016-11-28T18:56:25Z,-42.62,2.9,173.06,3.2,5.0,0.0,M,,,,,,,2.4,0.2,7,2.3,nan,6,,,,,,,,,,2.3,0.2,6
2016p899431,2016-11-28T18:57:21Z,-41.74,2.5,174.24,2.8,10.0,3.0,M,,,,,,,4.2,0.2,22,3.9,nan,46,,,,,,,,,,3.9,0.2,46
2016p899448,2016-11-28T19:06:01Z,-42.22,2.6,173.74,3.7,5.0,0.0,M,,,,,,,3.1,0.2,13,2.9,nan,19,,,,,,,,,,2.9,0.2,19
2016p899473,2016-11-28T19:19:23Z,-42.28,2.8,173.73,3.7,9.0,3.0,M,,,,,,,3.8,0.2,12,3.4,nan,36,,,,,,,,,,3.4,0.3,36
2016p899487,2016-11-28T19:27:18Z,-42.68,2.1,172.78,2.4,7.0,3.0,M,,,,,,,3.5,0.2,19,3.3,nan,26,,,,,,,,,,3.3,0.2,26
2016p899565,2016-11-28T20:08:17Z,-42.39,2.7,173.43,2.6,5.0,0.0,M,,,,,,,2.7,0.2,11,2.6,nan,15,,,,,,,,,,2.6,0.3,15
2016p899570,2016-11-28T20:11:12Z,-42.3,3.0,173.8,4.2,5.0,0.0,M,,,,,,,3.7,0.2,14,3.4,nan,27,,,,,,,,,,3.4,0.3,27
2016p899616,2016-11-28T20:35:43Z,-42.3,3.8,173.8,4.8,5.0,0.0,M,,,,,,,3.0,0.2,11,2.7,nan,12,,,,,,,,,,2.7,0.3,12
2016p899781,2016-11-28T22:03:26Z,-42.3,3.6,173.81,4.3,9.0,4.0,M,,,,,,,3.3,0.1,12,3.0,nan,22,,,,,,,,,,3.0,0.3,22
2016p899809,2016-11-28T22:18:34Z,-42.45,2.8,173.46,2.7,5.0,2.0,M,,,,,,,4.1,0.2,13,3.7,nan,37,,,,,,,,,,3.7,0.3,37
2016p899914,2016-11-28T23:14:22Z,-41.64,2.2,174.26,2.4,8.0,3.0,M,,,,,,,3.6,0.2,20,3.3,nan,29,,,,,,,,,,3.3,0.2,29
2016p899963,2016-11-28T23:40:30Z,-34.67,37.2,179.34,35.6,260.0,40.0,M,,,,,,,,,,3.8,nan,9,,,,,,,,,,3.8,0.2,9
2016p899991,2016-11-28T23:54:47Z,-37.75,13.0,179.65,8.2,12.0,0.0,M,,,,,,,3.4,0.2,9,3.2,nan,10,,,,,,,,,,3.2,0.2,10
2016p900081,2016-11-29T00:43:40Z,-37.7,12.0,179.62,7.4,12.0,0.0,M,,,,,,,3.0,0.2,9,2.8,nan,9,,,,,,,,,,2.8,0.2,9
2016p900102,2016-11-29T00:54:21Z,-45.39,4.4,166.32,7.6,5.0,0.0,M,,,,,,,3.8,0.2,11,3.7,nan,13,,,,,,,,,,3.7,0.3,13
2016p900130,2016-11-29T01:09:15Z,-41.81,2.1,174.12,2.3,15.0,2.0,M,,,,,,,3.4,0.2,19,3.2,nan,29,,,,,,,,,,3.2,0.3,29
2016p900146,2016-11-29T01:18:08Z,-41.6,2.5,174.21,2.4,19.0,3.0,M,,,,,,,3.6,0.2,19,3.3,nan,34,,,,,,,,,,3.3,0.2,34
2016p900253,2016-11-29T02:14:58Z,-42.23,2.6,173.74,4.1,5.0,2.0,M,,,,,,,3.3,0.2,14,3.0,nan,23,,,,,,,,,,3.0,0.3,23
2016p900274,2016-11-29T02:26:29Z,-37.02,7.3,179.14,11.9,12.0,0.0,M,,,,,,,3.1,0.3,10,2.8,nan,10,,,,,,,,,,2.8,0.2,10
2016p900293,2016-11-29T02:36:28Z,-41.62,3.4,174.44,2.3,12.0,0.0,M,,,,,,,3.8,0.1,21,3.6,nan,40,,,,,,,,,,3.6,0.2,40
2016p900299,2016-11-29T02:41:03Z,-39.12,4.9,175.31,5.9,7.0,11.0,M,,,,,,,3.1,0.3,11,2.8,nan,11,,,,,,,,,,2.8,0.2,11
2016p900344,2016-11-29T03:03:48Z,-41.62,3.7,174.42,2.5,12.0,0.0,M,,,,,,,3.2,0.1,20,3.0,nan,32,,,,,,,,,,3.0,0.3,32
2016p900355,2016-11-29T03:09:37Z,-42.24,2.3,173.7,3.0,12.0,3.0,M,,,,,,,4.6,0.2,17,4.2,nan,36,,,,,,,,,,4.2,0.2,36
2016p900473,2016-11-29T04:12:11Z,-42.45,2.8,173.39,2.4,5.0,0.0,M,,,,,,,3.1,0.2,15,3.0,nan,25,,,,,,,,,,3.0,0.3,25
2016p900505,2016-11-29T04:29:24Z,-42.34,2.4,173.45,2.6,6.0,4.0,M,,,,,,,3.2,0.1,13,3.0,nan,23,,,,,,,,,,3.0,0.3,23
2016p900527,2016-11-29T04:40:57Z,-42.2,2.3,173.52,2.6,5.0,0.0,M,,,,,,,3.3,0.1,12,3.0,nan,28,,,,,,,,,,3.0,0.2,28
2016p900568,2016-11-29T05:02:55Z,-41.69,2.8,174.23,3.8,8.0,5.0,M,,,,,,,2.5,0.1,12,2.3,nan,14,,,,,,,,,,2.3,0.3,14
2016p900590,2016-11-29T05:14:47Z,-42.53,2.5,173.26,2.7,5.0,0.0,M,,,,,,,3.2,0.1,14,3.0,nan,25,,,,,,,,,,3.0,0.2,25
2016p900631,2016-11-29T05:36:32Z,-42.26,2.6,173.78,4.0,5.0,0.0,M,,,,,,,3.1,0.1,13,2.9,nan,23,,,,,,,,,,2.9,0.2,23
2016p900783,2016-11-29T06:57:18Z,-34.77,7.2,179.1,12.3,33.0,0.0,M,,,,,,,4.3,0.3,18,4.1,nan,18,,,,,,,,,,4.1,0.2,18
2016p900815,2016-11-29T07:14:39Z,-42.0,2.9,173.81,3.0,5.0,0.0,M,,,,,,,3.2,0.2,15,2.9,nan,19,,,,,,,,,,2.9,0.2,19
2016p900819,2016-11-29T07:16:49Z,-42.71,3.5,171.67,2.7,5.0,0.0,M,,,,,,,2.5,0.3,8,2.3,nan,8,,,,,,,,,,2.3,0.4,8
2016p900872,2016-11-29T07:44:43Z,-42.28,3.1,173.79,5.3,5.0,0.0,M,,,,,,,3.0,0.3,9,2.9,nan,12,,,,,,,,,,2.9,0.4,12
2016p900891,2016-11-29T07:54:58Z,-41.93,2.6,174.04,2.8,11.0,3.0,M,,,,,,,3.5,0.2,21,3.2,nan,34,,,,,,,,,,3.2,0.3,34
2016p901054,2016-11-29T09:22:03Z,-42.27,2.9,173.78,4.7,5.0,0.0,M,,,,,,,3.0,0.2,9,2.9,nan,17,,,,,,,,,,2.9,0.3,17
2016p901071,2016-11-29T09:30:48Z,-41.72,2.8,174.29,2.8,9.0,4.0,M,,,,,,,3.3,0.2,19,3.1,nan,27,,,,,,,,,,3.1,0.2,27
2016p901075,2016-11-29T09:33:04Z,-41.74,2.7,174.29,2.5,10.0,3.0,M,,,,,,,3.8,0.1,23,3.6,nan,41,,,,,,,,,,3.6,0.3,41
2016p901165,2016-11-29T10:20:55Z,-41.95,2.3,173.7,2.5,5.0,0.0,M,,,,,,,3.1,0.2,15,2.9,nan,24,,,,,,,,,,2.9,0.2,24
2016p901368,2016-11-29T12:09:18Z,-35.97,8.1,-179.85,11.8,12.0,0.0,M,,,,,,,4.2,0.2,20,4.0,nan,35,,,,,,,,,,4.0,0.3,35
2016p901382,2016-11-29T12:16:56Z,-41.72,2.7,174.27,3.1,7.0,4.0,M,,,,,,,3.1,0.2,16,2.8,nan,23,,,,,,,,,,2.8,0.3,23
2016p901492,2016-11-29T13:15:17Z,-41.7,3.0,174.4,2.6,12.0,3.0,M,,,,,,,4.2,0.1,25,4.0,nan,46,,,,,,,,,,4.0,0.2,46
2016p901525,2016-11-29T13:32:36Z,-40.24,3.6,174.14,5.8,77.0,10.0,M,,,,,,,2.6,0.2,17,2.5,nan,19,,,,,,,,,,2.5,0.4,19
2016p901567,2016-11-29T13:54:59Z,-42.65,3.2,171.86,2.8,5.0,0.0,M,,,,,,,2.6,0.3,12,2.2,nan,7,,,,,,,,,,2.2,0.4,7
2016p901706,2016-11-29T15:09:39Z,-36.66,36.1,176.94,35.6,246.0,27.0,M,,,,,,,,,,2.5,nan,7,,,,,,,,,,2.5,0.1,7
2016p901767,2016-11-29T15:41:57Z,-42.5,2.2,173.27,2.3,5.0,0.0,M,,,,,,,3.4,0.2,15,3.2,nan,34,,,,,,,,,,3.2,0.3,34
2016p901874,2016-11-29T16:38:53Z,-42.66,2.4,172.86,4.1,5.0,0.0,M,,,,,,,2.6,0.2,9,2.4,nan,7,,,,,,,,,,2.4,0.2,7
