publicid,cell_id,total_reports_from_counts,mean_mmi,median_mmi,max_mode_count,n_modes,mode_mmi,skewness,reported_mmi,report_count,mean_minus_median,api_median_minus_reconstructed,mode_is_tied
2016p842451,2016p842451_cell_325,6,4.333333333333333,4,4,1,4,0.7071067811865493,4,6,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_326,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_327,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_328,15,4.6,5,7,2,NA,0.49099025303098454,5,15,-0.40000000000000036,0,TRUE
2016p842451,2016p842451_cell_329,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_33,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_330,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_331,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p842451,2016p842451_cell_332,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_333,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_334,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_335,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_336,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p842451,2016p842451_cell_337,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_338,6,4,4,2,3,NA,0,4,6,0,0,TRUE
2016p842451,2016p842451_cell_339,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_34,6,4.333333333333333,4,4,1,4,0.7071067811865493,4,6,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_340,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_341,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_342,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_343,26,4.038461538461538,4,19,1,4,0.05420708690863364,4,26,0.038461538461538325,0,FALSE
2016p842451,2016p842451_cell_344,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_345,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_346,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_347,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_348,8,4.25,4,4,1,4,-0.3239695482936233,4,8,0.25,0,FALSE
2016p842451,2016p842451_cell_349,3,4.333333333333333,4,1,3,NA,0.38180177416060695,4,3,0.33333333333333304,0,TRUE
2016p842451,2016p842451_cell_35,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_350,10,5,5,8,1,5,0,5,10,0,0,FALSE
2016p842451,2016p842451_cell_351,20,4.1,4,14,1,4,0.0768394502801613,4,20,0.09999999999999964,0,FALSE
2016p842451,2016p842451_cell_352,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_353,5,4.8,5,2,2,NA,0.34362159674454634,5,5,-0.20000000000000018,0,TRUE
2016p842451,2016p842451_cell_354,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_355,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_356,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_357,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_358,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_359,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_36,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_360,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p842451,2016p842451_cell_361,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_362,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_363,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_364,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_365,3,4.666666666666667,5,2,1,5,-0.7071067811865493,5,3,-0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_366,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_367,3,3.3333333333333335,3,2,1,3,0.7071067811865465,3,3,0.3333333333333335,0,FALSE
2016p842451,2016p842451_cell_368,11,4.545454545454546,4,5,1,4,0.24877630200141523,4,11,0.5454545454545459,0,FALSE
2016p842451,2016p842451_cell_369,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_37,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_370,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_371,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_372,4,4.25,4.5,2,1,5,-0.49338220021815865,4,4,-0.25,-0.5,FALSE
2016p842451,2016p842451_cell_373,8,4.875,5,7,1,5,-2.267786838055363,5,8,-0.125,0,FALSE
2016p842451,2016p842451_cell_374,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_375,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_376,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_377,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_378,22,4.545454545454546,5,10,1,5,-0.15080774755955087,5,22,-0.45454545454545414,0,FALSE
2016p842451,2016p842451_cell_379,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_38,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_380,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_381,7,4.428571428571429,4,5,1,4,1.3577270894181963,4,7,0.4285714285714288,0,FALSE
2016p842451,2016p842451_cell_382,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_383,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_384,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_385,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_386,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_387,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_388,6,4.5,4,3,1,4,0.35777087639996635,4,6,0.5,0,FALSE
2016p842451,2016p842451_cell_389,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_39,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_390,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_391,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_392,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_393,7,4.428571428571429,4,4,1,4,0.28867513459481137,4,7,0.4285714285714288,0,FALSE
2016p842451,2016p842451_cell_394,20,4.35,4,13,1,4,0.6289709020331532,4,20,0.34999999999999964,0,FALSE
2016p842451,2016p842451_cell_395,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p842451,2016p842451_cell_396,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_397,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_398,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_399,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_4,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_40,15,4.333333333333333,4,8,1,4,-0.27950849718747217,4,15,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_400,26,4.384615384615385,4,13,1,4,0.059814799796065354,4,26,0.384615384615385,0,FALSE
2016p842451,2016p842451_cell_401,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_402,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_403,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_404,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_405,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_406,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_407,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_408,3,4.333333333333333,4,2,1,4,0.7071067811865493,4,3,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_409,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_41,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_410,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_411,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_412,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_413,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_414,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_415,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_416,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_417,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_418,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_419,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_42,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_420,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_421,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_422,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_423,2,5,5,2,1,5,NA,5,2,0,0,FALSE
2016p842451,2016p842451_cell_424,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_425,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_426,6,4.333333333333333,4,4,1,4,0.7071067811865493,4,6,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_427,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_428,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_429,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_43,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_430,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_431,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_432,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_433,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_434,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_435,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_436,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_437,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_438,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_439,5,4.4,4,3,1,4,0.4082482904638608,4,5,0.40000000000000036,0,FALSE
2016p842451,2016p842451_cell_44,5,4.4,4,2,1,4,0.2715454178836384,4,5,0.40000000000000036,0,FALSE
2016p842451,2016p842451_cell_440,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_441,4,3.25,3,3,1,3,1.1547005383792515,3,4,0.25,0,FALSE
2016p842451,2016p842451_cell_442,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_443,21,4.571428571428571,4,10,1,4,0.3415294310368028,4,21,0.5714285714285712,0,FALSE
2016p842451,2016p842451_cell_444,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_445,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p842451,2016p842451_cell_446,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_447,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_448,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_449,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_45,14,4.785714285714286,5,9,1,5,-0.02518758293761834,5,14,-0.2142857142857144,0,FALSE
2016p842451,2016p842451_cell_450,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_451,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_452,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_453,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_454,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_455,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_456,17,4.588235294117647,5,8,2,NA,0.4752044812963706,5,17,-0.41176470588235325,0,TRUE
2016p842451,2016p842451_cell_457,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_458,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_459,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_46,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p842451,2016p842451_cell_460,7,5,5,3,1,5,0,5,7,0,0,FALSE
2016p842451,2016p842451_cell_461,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_462,8,4.5,4,5,1,4,1.0606601717798212,4,8,0.5,0,FALSE
2016p842451,2016p842451_cell_463,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_464,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_465,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_466,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_467,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_468,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_469,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_47,4,4.25,4,3,1,4,1.1547005383792515,4,4,0.25,0,FALSE
2016p842451,2016p842451_cell_470,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_471,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_472,41,4.365853658536586,4,21,1,4,0.744908644139496,4,41,0.3658536585365857,0,FALSE
2016p842451,2016p842451_cell_473,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_474,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_475,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p842451,2016p842451_cell_476,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_477,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_478,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_479,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_48,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p842451,2016p842451_cell_480,4,4.5,4.5,2,2,NA,0,4,4,0,-0.5,TRUE
2016p842451,2016p842451_cell_481,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_482,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_483,2,5,5,2,1,5,NA,5,2,0,0,FALSE
2016p842451,2016p842451_cell_484,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_485,8,4,4,6,1,4,0,4,8,0,0,FALSE
2016p842451,2016p842451_cell_486,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_487,8,5,5,4,1,5,0,5,8,0,0,FALSE
2016p842451,2016p842451_cell_488,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_489,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_49,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_490,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_491,19,4.7368421052631575,5,7,2,NA,0.012880530130419097,5,19,-0.2631578947368425,0,TRUE
2016p842451,2016p842451_cell_492,4,5.25,5.5,2,1,6,-0.49338220021815865,5,4,-0.25,-0.5,FALSE
2016p842451,2016p842451_cell_493,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_494,15,4.533333333333333,4,8,1,4,0.7197210676601591,4,15,0.5333333333333332,0,FALSE
2016p842451,2016p842451_cell_495,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_496,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_497,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_498,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_499,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_5,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_50,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_500,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_501,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_502,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_503,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_504,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_505,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_506,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_507,1,8,8,1,1,8,NA,8,1,0,0,FALSE
2016p842451,2016p842451_cell_508,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_509,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_51,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_510,19,4.473684210526316,5,10,1,5,-0.6463397921783295,5,19,-0.5263157894736841,0,FALSE
2016p842451,2016p842451_cell_511,3,4.333333333333333,4,2,1,4,0.7071067811865493,4,3,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_512,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_513,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_514,9,4.333333333333333,4,6,1,4,0.7071067811865495,4,9,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_515,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_516,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_517,1,6,6,1,1,6,NA,6,1,0,0,FALSE
2016p842451,2016p842451_cell_518,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_519,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_52,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_520,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_521,4,4.5,4.5,2,2,NA,0,4,4,0,-0.5,TRUE
2016p842451,2016p842451_cell_522,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_523,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_524,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_525,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_526,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p842451,2016p842451_cell_527,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_528,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_529,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_53,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_530,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_531,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_532,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_533,2,3.5,3.5,1,2,NA,0,3,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_534,4,4.25,4.5,2,1,5,-0.49338220021815865,4,4,-0.25,-0.5,FALSE
2016p842451,2016p842451_cell_535,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p842451,2016p842451_cell_536,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_537,2,5.5,5.5,1,2,NA,0,5,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_538,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_539,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_54,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_540,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_541,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_542,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p842451,2016p842451_cell_543,9,4.111111111111111,4,5,1,4,0.7783878751624591,4,9,0.11111111111111072,0,FALSE
2016p842451,2016p842451_cell_544,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_545,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_546,2,6,6,1,2,NA,0,4,2,0,-2,TRUE
2016p842451,2016p842451_cell_547,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_548,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_549,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_55,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_550,4,4.75,4.5,2,1,4,0.49338220021815865,4,4,0.25,-0.5,FALSE
2016p842451,2016p842451_cell_551,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_552,2,4.5,4.5,1,2,NA,0,4,2,0,-0.5,TRUE
2016p842451,2016p842451_cell_553,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_554,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_555,4,3.5,3.5,2,2,NA,0,3,4,0,-0.5,TRUE
2016p842451,2016p842451_cell_556,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_557,9,4.666666666666667,5,4,2,NA,0.49999999999999867,5,9,-0.33333333333333304,0,TRUE
2016p842451,2016p842451_cell_558,17,4.352941176470588,4,8,1,5,-0.5763420690072639,4,17,0.35294117647058787,0,FALSE
2016p842451,2016p842451_cell_559,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_56,3,4.666666666666667,5,2,1,5,-0.7071067811865493,5,3,-0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_560,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_561,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_562,13,4,4,9,1,4,0,4,13,0,0,FALSE
2016p842451,2016p842451_cell_563,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_564,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_565,2,4,4,1,2,NA,0,3,2,0,-1,TRUE
2016p842451,2016p842451_cell_566,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_567,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_568,7,4,4,3,1,4,0,4,7,0,0,FALSE
2016p842451,2016p842451_cell_569,4,4.25,4,3,1,4,1.1547005383792515,4,4,0.25,0,FALSE
2016p842451,2016p842451_cell_57,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_570,3,3.3333333333333335,3,2,1,3,0.7071067811865465,3,3,0.3333333333333335,0,FALSE
2016p842451,2016p842451_cell_571,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_572,2,4,4,2,1,4,NA,4,2,0,0,FALSE
2016p842451,2016p842451_cell_573,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_574,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_575,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_576,2,3,3,2,1,3,NA,3,2,0,0,FALSE
2016p842451,2016p842451_cell_577,3,4.333333333333333,4,2,1,4,0.7071067811865493,4,3,0.33333333333333304,0,FALSE
2016p842451,2016p842451_cell_578,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_579,1,5,5,1,1,5,NA,5,1,0,0,FALSE
2016p842451,2016p842451_cell_58,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_580,1,4,4,1,1,4,NA,4,1,0,0,FALSE
2016p842451,2016p842451_cell_581,3,4,4,3,1,4,NA,4,3,0,0,FALSE
2016p842451,2016p842451_cell_582,1,3,3,1,1,3,NA,3,1,0,0,FALSE
2016p842451,2016p842451_cell_583,1,4,4,1,1,4,NA,4,1,0,0,FALSE
